Geo Code,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Characteristic_level_5,Count
M2J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,1645
M2J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,995
M2J,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,15
M2K,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,1880
M2K,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,310
M2K,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,1505
M2K,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,70
M2K,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,3675
M2K,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,100
M2K,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,120
M2K,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,190
M2K,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,460
M2K,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,730
M2K,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,95
M2K,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,805
M2K,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,395
M2K,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,330
M2K,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,430
M2K,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,15
M2K,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,3775
M2K,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,520
M2K,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,260
M2K,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,365
M2K,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,460
M2K,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,825
M2K,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,170
M2K,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,190
M2K,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,105
M2K,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,580
M2K,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,275
M2K,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,25
M2L,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,2015
M2L,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,375
M2L,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,1580
M2L,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,65
M2L,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,2940
M2L,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,70
M2L,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,95
M2L,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,165
M2L,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,505
M2L,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,630
M2L,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,50
M2L,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,435
M2L,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,160
M2L,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,555
M2L,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,260
M2L,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,20
M2L,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,3265
M2L,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,455
M2L,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,205
M2L,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,395
M2L,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,500
M2L,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,680
M2L,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,140
M2L,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,75
M2L,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,30
M2L,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,570
M2L,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,200
M2L,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,15
M2M,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,4415
M2M,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,960
M2M,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,3230
M2M,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,225
M2M,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,7070
M2M,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,270
M2M,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,220
M2M,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,405
M2M,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,660
M2M,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,1425
M2M,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,185
M2M,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,1320
M2M,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,1205
M2M,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,465
M2M,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,915
M2M,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,10
M2M,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,7025
M2M,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,895
M2M,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,485
M2M,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,595
M2M,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,885
M2M,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,1785
M2M,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,300
M2M,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,395
M2M,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,245
M2M,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,930
M2M,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,495
M2M,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,0
M2N,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,6350
M2N,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,1415
M2N,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,4655
M2N,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,285
M2N,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,10590
M2N,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,290
M2N,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,325
M2N,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,600
M2N,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,1295
M2N,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,2475
M2N,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,280
M2N,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,2015
M2N,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,1495
M2N,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,745
M2N,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,1055
M2N,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,10
M2N,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,11025
M2N,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,1130
M2N,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,830
M2N,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,1120
M2N,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,1475
M2N,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,2905
M2N,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,565
M2N,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,455
M2N,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,325
M2N,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,1465
M2N,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,750
M2N,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,15
M2P,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,930
M2P,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,190
M2P,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,670
M2P,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,70
M2P,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,1750
M2P,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,25
M2P,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,50
M2P,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,85
M2P,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,340
M2P,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,400
M2P,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,55
M2P,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,255
M2P,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,145
M2P,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,295
M2P,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,110
M2P,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,0
M2P,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,1925
M2P,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,305
M2P,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,110
M2P,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,230
M2P,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,350
M2P,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,350
M2P,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,90
M2P,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,55
M2P,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,35
M2P,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,320
M2P,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,70
M2P,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,0
M2R,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,4890
M2R,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,1340
M2R,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,3280
M2R,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,275
M2R,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,8310
M2R,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,330
M2R,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,355
M2R,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,420
M2R,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,735
M2R,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,1000
M2R,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,190
M2R,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,1890
M2R,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,2025
M2R,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,435
M2R,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,875
M2R,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,65
M2R,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,8780
M2R,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,1095
M2R,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,670
M2R,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,770
M2R,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,935
M2R,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,1685
M2R,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,395
M2R,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,745
M2R,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,595
M2R,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,1240
M2R,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,610
M2R,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,25
M3A,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,4590
M3A,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,1220
M3A,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,3135
M3A,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,235
M3A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,7795
M3A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,260
M3A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,355
M3A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,450
M3A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,825
M3A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,1405
M3A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,260
M3A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,1530
M3A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,1520
M3A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,300
M3A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,885
M3A,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,15
M3A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,8035
M3A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,870
M3A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,555
M3A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,770
M3A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,875
M3A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,1990
M3A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,365
M3A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,330
M3A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,465
M3A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,1295
M3A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,505
M3A,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,10
M3B,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,1475
M3B,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,300
M3B,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,1135
M3B,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,45
M3B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,3315
M3B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,120
M3B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,50
M3B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,160
M3B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,480
M3B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,825
M3B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,70
M3B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,545
M3B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,345
M3B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,445
M3B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,280
M3B,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,0
M3B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,3495
M3B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,560
M3B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,210
M3B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,350
M3B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,575
M3B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,760
M3B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,190
M3B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,80
M3B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,55
M3B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,555
M3B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,155
M3B,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,0
M3C,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,3980
M3C,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,1160
M3C,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,2575
M3C,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,250
M3C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,7045
M3C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,230
M3C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,265
M3C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,355
M3C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,615
M3C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,1330
M3C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,205
M3C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,1515
M3C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,1305
M3C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,415
M3C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,775
M3C,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,30
M3C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,7800
M3C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,815
M3C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,490
M3C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,695
M3C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,775
M3C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,2250
M3C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,365
M3C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,385
M3C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,375
M3C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,1135
M3C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,510
M3C,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,10
M3H,Total population 15 to 24 years by school attendance - 20% Sample Data,,,,,,,3450
M3H,Total population 15 to 24 years by school attendance - 20% Sample Data,Not attending school,,,,,,990
M3H,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school full time,,,,,,2210
M3H,Total population 15 to 24 years by school attendance - 20% Sample Data,Attending school part time,,,,,,250
M3H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,6135
M3H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,175
M3H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,265
M3H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,350
M3H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Social sciences and related fields,,,,,,775
M3H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Commerce, management and business administration",,,,,,1120
M3H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Agricultural, biological, nutritional, and food sciences",,,,,,185
M3H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Engineering and applied sciences,,,,,,875
M3H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Applied science technologies and trades,,,,,,1460
M3H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,Health professions and related technologies,,,,,,425
M3H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,"Mathematics, computer and physical sciences",,,,,,485
M3H,Total population of males with postsecondary qualifications by major field of study - 20% Sample Data,No specialization,,,,,,15
M3H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,,,,,,,6845
M3H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,"Educational, recreational and counselling services",,,,,,1020
M3H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Fine and applied arts,,,,,,460
M3H,Total population of females with postsecondary qualifications by major field of study - 20% Sample Data,Humanities and related fields,,,,,,665
