Geo Code,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Characteristic_level_5,Count
Canada,"African (Black), n.i.e. - Total responses",,,,,,,97190
Canada,"African (Black), n.i.e. - Single responses",,,,,,,37380
Canada,"African (Black), n.i.e. - Multiple responses",,,,,,,59805
Canada,Croatian - Total responses,,,,,,,97045
Canada,Croatian - Single responses,,,,,,,58170
Canada,Croatian - Multiple responses,,,,,,,38880
Canada,Iranian - Total responses,,,,,,,88225
Canada,Iranian - Single responses,,,,,,,73450
Canada,Iranian - Multiple responses,,,,,,,14775
Canada,Japanese - Total responses,,,,,,,85225
Canada,Japanese - Single responses,,,,,,,53175
Canada,Japanese - Multiple responses,,,,,,,32055
Canada,Haitian - Total responses,,,,,,,82405
Canada,Haitian - Single responses,,,,,,,70750
Canada,Haitian - Multiple responses,,,,,,,11650
Canada,Czech - Total responses,,,,,,,79910
Canada,Czech - Single responses,,,,,,,24950
Canada,Czech - Multiple responses,,,,,,,54965
Canada,Icelandic - Total responses,,,,,,,75090
Canada,Icelandic - Single responses,,,,,,,10850
Canada,Icelandic - Multiple responses,,,,,,,64235
Canada,Pakistani - Total responses,,,,,,,74010
Canada,Pakistani - Single responses,,,,,,,54570
Canada,Pakistani - Multiple responses,,,,,,,19445
Canada,"Arab, n.i.e. - Total responses",,,,,,,71700
Canada,"Arab, n.i.e. - Single responses",,,,,,,47600
Canada,"Arab, n.i.e. - Multiple responses",,,,,,,24105
Canada,Acadian - Total responses,,,,,,,71585
Canada,Acadian - Single responses,,,,,,,21945
Canada,Acadian - Multiple responses,,,,,,,49645
Canada,"Yugoslav, n.i.e. - Total responses",,,,,,,65505
Canada,"Yugoslav, n.i.e. - Single responses",,,,,,,26880
Canada,"Yugoslav, n.i.e. - Multiple responses",,,,,,,38625
Canada,Sri Lankan - Total responses,,,,,,,61310
Canada,Sri Lankan - Single responses,,,,,,,45485
Canada,Sri Lankan - Multiple responses,,,,,,,15825
Canada,West Indian - Total responses,,,,,,,59705
Canada,West Indian - Single responses,,,,,,,33295
Canada,West Indian - Multiple responses,,,,,,,26410
Canada,Inuit - Total responses,,,,,,,56325
Canada,Inuit - Single responses,,,,,,,37030
Canada,Inuit - Multiple responses,,,,,,,19305
Canada,Serbian - Total responses,,,,,,,55545
Canada,Serbian - Single responses,,,,,,,39210
Canada,Serbian - Multiple responses,,,,,,,16335
Canada,Black - Total responses,,,,,,,53095
Canada,Black - Single responses,,,,,,,38350
Canada,Black - Multiple responses,,,,,,,14750
Canada,Guyanese - Total responses,,,,,,,51570
Canada,Guyanese - Single responses,,,,,,,26290
Canada,Guyanese - Multiple responses,,,,,,,25280
Canada,Slovak - Total responses,,,,,,,50860
Canada,Slovak- Single responses,,,,,,,19870
Canada,Slovak - Multiple responses,,,,,,,30990
Canada,Trinidadian/Tobagonian - Total responses,,,,,,,49590
Canada,Trinidadian/Tobagonian - Single responses,,,,,,,22440
Canada,Trinidadian/Tobagonian - Multiple responses,,,,,,,27150
Canada,"South Asian, n.i.e. - Total responses",,,,,,,49210
Canada,"South Asian, n.i.e. - Single responses",,,,,,,41950
Canada,"South Asian, n.i.e. - Multiple responses",,,,,,,7255
Canada,Punjabi - Total responses,,,,,,,47160
Canada,Punjabi - Single responses,,,,,,,28980
Canada,Punjabi - Multiple responses,,,,,,,18180
Canada,"Latin/Central/South American, n.i.e. - Total responses",,,,,,,41620
Canada,"Latin/Central/South American, n.i.e. - Single responses",,,,,,,30380
Canada,"Latin/Central/South American, n.i.e. - Multiple responses",,,,,,,11240
Canada,Egyptian - Total responses,,,,,,,41310
Canada,Egyptian - Single responses,,,,,,,26150
Canada,Egyptian - Multiple responses,,,,,,,15160
Canada,Armenian - Total responses,,,,,,,40500
Canada,Armenian - Single responses,,,,,,,27175
Ontario,Total population - Single responses,,,,,,,6883925
Ontario,Total population - Multiple responses,,,,,,,4401645
Ontario,Canadian - Total responses,,,,,,,3350275
Ontario,Canadian - Single responses,,,,,,,1598050
Ontario,Canadian - Multiple responses,,,,,,,1752215
Ontario,English - Total responses,,,,,,,2711485
Ontario,English - Single responses,,,,,,,699700
Ontario,English - Multiple responses,,,,,,,2011790
Ontario,French - Total responses,,,,,,,1235785
Ontario,French - Single responses,,,,,,,188745
Ontario,French - Multiple responses,,,,,,,1047040
Ontario,Scottish - Total responses,,,,,,,1843115
Ontario,Scottish - Single responses,,,,,,,281785
Ontario,Scottish - Multiple responses,,,,,,,1561330
Ontario,Irish - Total responses,,,,,,,1761280
Ontario,Irish - Single responses,,,,,,,233605
Ontario,Irish - Multiple responses,,,,,,,1527680
Ontario,German - Total responses,,,,,,,965510
Ontario,German - Single responses,,,,,,,226220
Ontario,German - Multiple responses,,,,,,,739290
Ontario,Italian - Total responses,,,,,,,781350
Ontario,Italian - Single responses,,,,,,,481740
Ontario,Italian - Multiple responses,,,,,,,299605
Ontario,Chinese - Total responses,,,,,,,518550
