Geo Code,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Characteristic_level_5,Count
M1S,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,635
M1S,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,400
M1S,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,220
M1S,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,95
M1S,Total population by sex and age groups - 100% Data,"Female, total",,,,,,17520
M1S,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,800
M1S,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,910
M1S,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,965
M1S,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,1125
M1S,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,1240
M1S,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,1200
M1S,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,1290
M1S,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,1480
M1S,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,1505
M1S,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,1340
M1S,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,1280
M1S,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,1030
M1S,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,930
M1S,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,815
M1S,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,715
M1S,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,480
M1S,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,250
M1S,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,180
M1T,"Population, 2001 - 100% Data",,,,,,,33614
M1T,Total population by sex and age groups - 100% Data,,,,,,,33615
M1T,Total population by sex and age groups - 100% Data,"Male, total",,,,,,15585
M1T,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,965
M1T,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,1025
M1T,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,955
M1T,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,975
M1T,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,1045
M1T,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,1085
M1T,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,1225
M1T,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,1400
M1T,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,1210
M1T,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,1060
M1T,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,910
M1T,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,715
M1T,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,680
M1T,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,730
M1T,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,630
M1T,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,520
M1T,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,270
M1T,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,175
M1T,Total population by sex and age groups - 100% Data,"Female, total",,,,,,18025
M1T,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,890
M1T,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,1010
M1T,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,950
M1T,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,1010
M1T,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,1005
M1T,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,1240
M1T,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,1365
M1T,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,1510
M1T,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,1330
M1T,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,1205
M1T,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,1045
M1T,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,905
M1T,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,965
M1T,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,905
M1T,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,885
M1T,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,810
M1T,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,475
M1T,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,515
M1V,"Population, 2001 - 100% Data",,,,,,,55703
M1V,Total population by sex and age groups - 100% Data,,,,,,,55705
M1V,Total population by sex and age groups - 100% Data,"Male, total",,,,,,27040
M1V,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,1465
M1V,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,1770
M1V,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,1840
M1V,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,2140
M1V,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,2135
M1V,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,1985
M1V,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,1830
M1V,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,2320
M1V,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,2255
M1V,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,2165
M1V,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,2040
M1V,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,1370
M1V,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,1085
M1V,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,955
M1V,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,770
M1V,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,495
M1V,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,270
M1V,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,150
M1V,Total population by sex and age groups - 100% Data,"Female, total",,,,,,28660
M1V,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,1450
M1V,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,1615
M1V,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,1690
M1V,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,1890
M1V,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,2080
M1V,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,2015
M1V,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,2125
M1V,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,2525
M1V,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,2505
M1V,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,2485
M1V,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,2305
M1V,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,1425
M1V,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,1220
M1V,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,1125
M1V,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,940
M1V,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,640
M1V,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,345
M1V,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,280
M1W,"Population, 2001 - 100% Data",,,,,,,50054
M1W,Total population by sex and age groups - 100% Data,,,,,,,50055
M1W,Total population by sex and age groups - 100% Data,"Male, total",,,,,,23725
M1W,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,1180
M1W,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,1405
M1W,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,1485
M1W,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,1835
M1W,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,1895
M1W,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,1680
M1W,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,1555
M1W,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,1865
M1W,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,1680
M1W,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,1760
M1W,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,1655
M1W,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,1285
M1W,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,1140
M1W,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,1055
M1W,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,945
M1W,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,675
M1W,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,400
M1W,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,225
M1W,Total population by sex and age groups - 100% Data,"Female, total",,,,,,26330
M1W,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,1205
M1W,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,1330
M1W,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,1405
M1W,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,1745
M1W,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,1745
M1W,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,1690
M1W,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,1795
M1W,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,2055
M1W,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,2095
M1W,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,2070
M1W,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,2005
M1W,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,1475
M1W,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,1380
M1W,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,1255
M1W,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,1160
M1W,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,915
M1W,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,555
M1W,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,455
M1X,"Population, 2001 - 100% Data",,,,,,,2132
M1X,Total population by sex and age groups - 100% Data,,,,,,,2130
M1X,Total population by sex and age groups - 100% Data,"Male, total",,,,,,1080
M1X,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,70
M1X,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,85
M1X,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,85
M1X,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,105
M1X,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,85
M1X,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,90
M1X,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,55
M1X,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,80
M1X,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,85
M1X,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,95
M1X,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,85
M1X,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,70
M1X,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,35
M1X,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,30
M1X,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,10
M1X,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,5
M1X,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,10
M1X,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,5
M1X,Total population by sex and age groups - 100% Data,"Female, total",,,,,,1050
M1X,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,55
M1X,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,65
M1X,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,75
M1X,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,90
M1X,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,110
M1X,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,70
M1X,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,70
M1X,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,80
M1X,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,85
M1X,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,105
M1X,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,80
M1X,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,65
M1X,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,40
M1X,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,25
M1X,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,20
M1X,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,10
M1X,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,5
M1X,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,0
M2H,"Population, 2001 - 100% Data",,,,,,,26771
M2H,Total population by sex and age groups - 100% Data,,,,,,,26775
M2H,Total population by sex and age groups - 100% Data,"Male, total",,,,,,12735
M2H,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,510
M2H,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,735
M2H,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,880
M2H,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,1095
M2H,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,1120
M2H,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,790
M2H,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,700
M2H,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,835
M2H,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,960
M2H,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,980
M2H,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,1010
M2H,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,745
M2H,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,630
M2H,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,580
M2H,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,510
M2H,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,315
M2H,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,220
M2H,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,140
M2H,Total population by sex and age groups - 100% Data,"Female, total",,,,,,14030
M2H,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,470
M2H,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,670
M2H,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,785
M2H,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,1060
M2H,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,1010
M2H,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,805
M2H,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,795
M2H,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,980
M2H,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,1160
M2H,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,1210
M2H,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,1215
M2H,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,865
M2H,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,730
M2H,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,655
M2H,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,570
M2H,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,445
M2H,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,310
M2H,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,325
M2J,"Population, 2001 - 100% Data",,,,,,,55224
M2J,Total population by sex and age groups - 100% Data,,,,,,,55225
M2J,Total population by sex and age groups - 100% Data,"Male, total",,,,,,26455
M2J,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,1425
M2J,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,1735
M2J,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,1785
M2J,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,1860
M2J,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,1890
M2J,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,1875
M2J,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,2225
M2J,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,2330
M2J,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,2100
M2J,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,1910
M2J,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,1635
M2J,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,1270
M2J,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,1235
M2J,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,1100
M2J,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,940
M2J,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,600
M2J,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,335
M2J,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,210
M2J,Total population by sex and age groups - 100% Data,"Female, total",,,,,,28770
M2J,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,1315
M2J,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,1585
M2J,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,1615
M2J,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,1705
M2J,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,1910
M2J,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,2030
M2J,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,2390
M2J,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,2495
M2J,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,2450
M2J,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,2100
M2J,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,1910
M2J,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,1645
M2J,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,1485
M2J,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,1265
M2J,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,1090
M2J,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,830
M2J,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,515
M2J,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,445
M2K,"Population, 2001 - 100% Data",,,,,,,14047
M2K,Total population by sex and age groups - 100% Data,,,,,,,14050
M2K,Total population by sex and age groups - 100% Data,"Male, total",,,,,,6480
M2K,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,245
M2K,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,320
M2K,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,440
M2K,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,490
M2K,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,435
M2K,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,355
M2K,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,355
M2K,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,445
M2K,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,490
M2K,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,530
M2K,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,525
M2K,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,365
M2K,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,320
M2K,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,290
M2K,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,295
M2K,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,285
M2K,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,180
M2K,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,105
M2K,Total population by sex and age groups - 100% Data,"Female, total",,,,,,7565
M2K,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,210
M2K,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,320
M2K,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,420
M2K,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,495
M2K,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,440
M2K,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,425
M2K,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,405
M2K,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,520
M2K,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,585
M2K,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,630
M2K,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,585
M2K,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,445
M2K,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,375
M2K,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,350
M2K,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,390
M2K,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,405
M2K,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,295
M2K,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,270
M2L,"Population, 2001 - 100% Data",,,,,,,12330
M2L,Total population by sex and age groups - 100% Data,,,,,,,12330
M2L,Total population by sex and age groups - 100% Data,"Male, total",,,,,,5850
M2L,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,225
M2L,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,355
M2L,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,480
M2L,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,540
M2L,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,450
M2L,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,310
M2L,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,280
M2L,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,370
M2L,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,405
M2L,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,470
M2L,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,485
M2L,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,400
M2L,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,315
M2L,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,250
M2L,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,215
M2L,Total population by sex and age groups - 100% Data,"Male, total",75 to 79,,,,,155
M2L,Total population by sex and age groups - 100% Data,"Male, total",80 to 84,,,,,90
M2L,Total population by sex and age groups - 100% Data,"Male, total",85+,,,,,55
M2L,Total population by sex and age groups - 100% Data,"Female, total",,,,,,6480
M2L,Total population by sex and age groups - 100% Data,"Female, total",0 to 4,,,,,225
M2L,Total population by sex and age groups - 100% Data,"Female, total",5 to 9,,,,,355
M2L,Total population by sex and age groups - 100% Data,"Female, total",10 to 14,,,,,460
M2L,Total population by sex and age groups - 100% Data,"Female, total",15 to 19,,,,,485
M2L,Total population by sex and age groups - 100% Data,"Female, total",20 to 24,,,,,490
M2L,Total population by sex and age groups - 100% Data,"Female, total",25 to 29,,,,,340
M2L,Total population by sex and age groups - 100% Data,"Female, total",30 to 34,,,,,350
M2L,Total population by sex and age groups - 100% Data,"Female, total",35 to 39,,,,,440
M2L,Total population by sex and age groups - 100% Data,"Female, total",40 to 44,,,,,530
M2L,Total population by sex and age groups - 100% Data,"Female, total",45 to 49,,,,,560
M2L,Total population by sex and age groups - 100% Data,"Female, total",50 to 54,,,,,595
M2L,Total population by sex and age groups - 100% Data,"Female, total",55 to 59,,,,,415
M2L,Total population by sex and age groups - 100% Data,"Female, total",60 to 64,,,,,340
M2L,Total population by sex and age groups - 100% Data,"Female, total",65 to 69,,,,,255
M2L,Total population by sex and age groups - 100% Data,"Female, total",70 to 74,,,,,245
M2L,Total population by sex and age groups - 100% Data,"Female, total",75 to 79,,,,,175
M2L,Total population by sex and age groups - 100% Data,"Female, total",80 to 84,,,,,105
M2L,Total population by sex and age groups - 100% Data,"Female, total",85+,,,,,100
M2M,"Population, 2001 - 100% Data",,,,,,,29865
M2M,Total population by sex and age groups - 100% Data,,,,,,,29865
M2M,Total population by sex and age groups - 100% Data,"Male, total",,,,,,14220
M2M,Total population by sex and age groups - 100% Data,"Male, total",0 to 4,,,,,530
M2M,Total population by sex and age groups - 100% Data,"Male, total",5 to 9,,,,,645
M2M,Total population by sex and age groups - 100% Data,"Male, total",10 to 14,,,,,765
M2M,Total population by sex and age groups - 100% Data,"Male, total",15 to 19,,,,,1035
M2M,Total population by sex and age groups - 100% Data,"Male, total",20 to 24,,,,,1230
M2M,Total population by sex and age groups - 100% Data,"Male, total",25 to 29,,,,,1145
M2M,Total population by sex and age groups - 100% Data,"Male, total",30 to 34,,,,,985
M2M,Total population by sex and age groups - 100% Data,"Male, total",35 to 39,,,,,1035
M2M,Total population by sex and age groups - 100% Data,"Male, total",40 to 44,,,,,1000
M2M,Total population by sex and age groups - 100% Data,"Male, total",45 to 49,,,,,1035
M2M,Total population by sex and age groups - 100% Data,"Male, total",50 to 54,,,,,1025
M2M,Total population by sex and age groups - 100% Data,"Male, total",55 to 59,,,,,755
M2M,Total population by sex and age groups - 100% Data,"Male, total",60 to 64,,,,,735
M2M,Total population by sex and age groups - 100% Data,"Male, total",65 to 69,,,,,650
M2M,Total population by sex and age groups - 100% Data,"Male, total",70 to 74,,,,,625
