Geo Code,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Characteristic_level_5,Count
M2K,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,640
M2K,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,260
M2K,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,2025
M2L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,12240
M2L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,11055
M2L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,1180
M2L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,560
M2L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,625
M2L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,355
M2L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,250
M2L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,105
M2L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,270
M2L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,11855
M2L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,7790
M2L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,4070
M2L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,2600
M2L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,1470
M2L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,620
M2L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,460
M2L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,155
M2L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,850
M2M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,29365
M2M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,25045
M2M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,4320
M2M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,2450
M2M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,1870
M2M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,690
M2M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,500
M2M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,190
M2M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,1185
M2M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,28570
M2M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,15660
M2M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,12915
M2M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,5910
M2M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,7005
M2M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,2160
M2M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,1595
M2M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,565
M2M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,4840
M2N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,42060
M2N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,33510
M2N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,8545
M2N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,4890
M2N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,3660
M2N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1665
M2N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,1255
M2N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,410
M2N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,2000
M2N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,40780
M2N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,17465
M2N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,23325
M2N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,11065
M2N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,12255
M2N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,4480
M2N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,3360
M2N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,1115
M2N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,7780
M2P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,6685
M2P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,5705
M2P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,985
M2P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,650
M2P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,335
M2P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,120
M2P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,100
M2P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,20
M2P,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,215
M2P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,6525
M2P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,3840
M2P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,2690
M2P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,1665
M2P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,1025
M2P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,500
M2P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,385
M2P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,115
M2P,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,525
M2R,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,37295
M2R,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,31585
M2R,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,5705
M2R,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,2965
M2R,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,2745
M2R,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,540
M2R,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,450
M2R,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,90
M2R,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,2205
M2R,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,35970
M2R,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,19450
M2R,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,16515
M2R,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,6630
M2R,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,9885
M2R,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1590
M2R,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,1095
M2R,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,495
M2R,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,8295
M3A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,34985
M3A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,29180
M3A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,5810
M3A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,2935
M3A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,2870
M3A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1020
M3A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,735
M3A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,285
M3A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,1850
M3A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,33455
M3A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,16750
M3A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,16700
M3A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,7915
M3A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,8790
M3A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,2590
M3A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,1610
M3A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,980
M3A,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,6200
M3B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,12330
M3B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,11350
M3B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,975
M3B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,595
M3B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,390
M3B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,170
M3B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,110
M3B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,65
M3B,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,215
M3B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,11930
M3B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,7820
M3B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,4105
M3B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,2505
M3B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,1595
M3B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,545
M3B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,470
M3B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,75
M3B,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,1055
M3C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,34695
M3C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,27675
M3C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,7015
M3C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,4255
M3C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,2765
M3C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,835
M3C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,555
M3C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,275
M3C,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,1930
M3C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,32925
M3C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,15130
M3C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,17795
M3C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,8985
M3C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,8815
M3C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,2145
M3C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,1370
M3C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,775
M3C,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,6670
M3H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,30880
M3H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,27420
M3H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,3460
M3H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,2090
M3H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,1370
M3H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,625
M3H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,490
M3H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,130
M3H,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,745
M3H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,29265
M3H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,18550
M3H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,10715
M3H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,6500
M3H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,4220
M3H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1675
M3H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,1295
M3H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,380
M3H,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,2545
M3J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,23440
M3J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,19425
M3J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,4015
M3J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,2335
M3J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,1685
M3J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,590
M3J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,430
M3J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,165
M3J,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,1090
M3J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,22070
M3J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,11200
M3J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,10870
M3J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,5340
M3J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,5530
M3J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1395
M3J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,1010
M3J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,385
M3J,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,4140
M3K,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,6120
M3K,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,5405
M3K,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,715
M3K,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,500
M3K,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,220
M3K,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,160
M3K,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,90
M3K,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,70
M3K,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,55
M3K,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,5875
M3K,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,3575
M3K,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,2300
M3K,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,1415
M3K,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,880
M3K,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,485
M3K,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,350
M3K,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,130
M3K,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,395
M3L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,17175
M3L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,15345
M3L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,1830
M3L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,1465
M3L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,365
M3L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,150
M3L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,105
M3L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,40
M3L,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,215
M3L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,16250
M3L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,10180
M3L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,6065
M3L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,4455
M3L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,1610
M3L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,440
M3L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,240
M3L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,195
M3L,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,1170
M3M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,23470
M3M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,19955
M3M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,3510
M3M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,2480
M3M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,1030
M3M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,450
M3M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,365
M3M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,85
M3M,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,575
M3M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,22120
M3M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,11520
M3M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,10600
M3M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,7335
M3M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,3265
M3M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1235
M3M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,820
M3M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,415
M3M,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,2030
M3N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,45800
M3N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,38950
M3N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,6850
M3N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,4665
M3N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,2185
M3N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,740
M3N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,620
M3N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,120
M3N,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,External migrants,,,,1445
M3N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,,,,,,,42410
M3N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Non-movers,,,,,,22425
M3N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,,,,,,19990
M3N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Non-migrants,,,,,12835
M3N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,,,,,7155
M3N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,1910
M3N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,1360
M3N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,Internal migrants,Interprovincial migrants,,,555
M3N,Total population 5 years and over by mobility status 5 years ago - 20% Sample Data,Movers,Migrants,External migrants,,,,5240
M4A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,,,,,,,13565
M4A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Non-movers,,,,,,11440
M4A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,,,,,,2125
M4A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Non-migrants,,,,,1470
M4A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,,,,,655
M4A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,,,,265
M4A,Total population 1 year and over by mobility status 1 year ago - 20% Sample Data,Movers,Migrants,Internal migrants,Intraprovincial migrants,,,190
